Period,Code,Sex,Age group,Healthy Life Expectancy (HLE) _,HLE Lower CI_,HLE Upper CI_,TransformationType
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,30-34,39.41738,38.99494,39.83981,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,35-39,35.14139,34.72779,35.55499,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,40-44,30.94645,30.54116,31.35175,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,45-49,26.88121,26.48481,27.2776,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,50-54,22.96741,22.57969,23.35512,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,55-59,19.24656,18.86715,19.62598,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,60-64,15.71555,15.34448,16.08661,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,65-69,12.33009,11.96668,12.6935,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,70-74,9.20143,8.8405,9.56236,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,75-79,6.45469,6.09441,6.81498,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,80-84,4.27382,3.94595,4.60169,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,85-89,2.72913,2.45659,3.00167,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000008,F,90plus,1.7643,1.5076,2.02101,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,lessthan1,64.67737,64.18598,65.16876,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,01-04,63.97673,63.48402,64.46944,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,05-09,60.31043,59.82423,60.79663,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,10-14,55.70574,55.23018,56.18129,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,15-19,51.11457,50.6501,51.57905,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,20-24,46.57608,46.12309,47.02907,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,25-29,42.15278,41.71235,42.59321,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,30-34,37.79607,37.37001,38.22214,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,35-39,33.50815,33.09327,33.92304,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,40-44,29.34127,28.9395,29.74304,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,45-49,25.30751,24.91972,25.6953,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,50-54,21.42797,21.04973,21.80621,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,55-59,17.74123,17.37515,18.10731,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,60-64,14.35268,13.99976,14.70559,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,65-69,11.29337,10.95214,11.6346,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,70-74,8.44207,8.10466,8.77949,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,75-79,5.94057,5.59845,6.28269,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,80-84,3.94241,3.62673,4.25809,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,85-89,2.5047,2.24663,2.76278,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,M,90plus,1.62001,1.38266,1.85736,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,lessthan1,65.12136,64.58333,65.6594,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,01-04,64.40053,63.86132,64.93975,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,05-09,60.77057,60.23823,61.30291,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,10-14,56.22769,55.70659,56.74879,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,15-19,51.70689,51.19765,52.21613,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,20-24,47.30954,46.81446,47.80462,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,25-29,43.00906,42.52906,43.48906,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,30-34,38.75789,38.29262,39.22316,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,35-39,34.54281,34.08965,34.99597,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,40-44,30.41113,29.97057,30.85169,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,45-49,26.41331,25.98517,26.84145,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,50-54,22.57262,22.15554,22.9897,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,55-59,18.89809,18.49117,19.305,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,60-64,15.42332,15.02704,15.8196,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,65-69,12.08726,11.69941,12.47511,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,70-74,8.97147,8.58869,9.35426,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,75-79,6.24385,5.86196,6.62573,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,80-84,4.12203,3.7754,4.46867,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,85-89,2.6002,2.31626,2.88415,HLE
gregorian-interval/2015-03-31T00:00:00/P3Y,E12000009,F,90plus,1.65316,1.39093,1.91539,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,lessthan1,59.35984,58.76011,59.95957,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,01-04,58.66391,58.06244,59.26538,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,05-09,55.02532,54.43212,55.61853,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,10-14,50.46802,49.88892,51.04713,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,15-19,45.94112,45.3773,46.50495,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,20-24,41.50932,40.96158,42.05705,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,25-29,37.17623,36.643,37.70946,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,30-34,32.97079,32.45222,33.48936,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,35-39,28.91578,28.41477,29.41679,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,40-44,25.03479,24.54847,25.5211,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,45-49,21.34052,20.87556,21.80548,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,50-54,17.80733,17.35969,18.25497,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,55-59,14.51193,14.07979,14.94406,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,60-64,11.53107,11.11441,11.94774,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,65-69,8.94884,8.54687,9.35081,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,70-74,6.64378,6.24577,7.04179,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,75-79,4.66051,4.25468,5.06635,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,80-84,3.12346,2.74991,3.49702,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,85-89,1.98225,1.67919,2.2853,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,M,90plus,1.25784,0.97547,1.54021,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,lessthan1,59.66128,59.02813,60.29442,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,01-04,58.92845,58.29426,59.56264,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,05-09,55.36658,54.74343,55.98974,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,10-14,50.88579,50.28071,51.49086,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,15-19,46.41802,45.83229,47.00375,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,20-24,42.01336,41.44886,42.57785,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,25-29,37.67151,37.12445,38.21857,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,30-34,33.44956,32.91762,33.98149,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,35-39,29.34953,28.83412,29.86493,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,40-44,25.40876,24.90861,25.90892,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,45-49,21.65463,21.1747,22.13456,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,50-54,18.12673,17.6641,18.58937,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,55-59,14.81856,14.37208,15.26505,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,60-64,11.7947,11.36537,12.22402,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,65-69,9.07563,8.66399,9.48728,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,70-74,6.67229,6.27063,7.07396,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,75-79,4.64545,4.24648,5.04442,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,80-84,3.02511,2.66711,3.38312,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,85-89,1.80203,1.51692,2.08715,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000001,F,90plus,0.97316,0.72493,1.2214,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,lessthan1,61.56775,61.15464,61.98087,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,01-04,60.93233,60.51752,61.34714,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,05-09,57.25003,56.83999,57.66006,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,10-14,52.63614,52.2344,53.03788,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,15-19,48.05682,47.66409,48.44956,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,20-24,43.57017,43.18715,43.9532,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,25-29,39.16788,38.79507,39.54069,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,30-34,34.86453,34.50189,35.22717,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,35-39,30.68786,30.33476,31.04097,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,40-44,26.67667,26.33423,27.01911,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,45-49,22.8737,22.54362,23.20378,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,50-54,19.2721,18.95361,19.5906,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,55-59,15.89761,15.59084,16.20438,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,60-64,12.82542,12.52852,13.12232,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,65-69,10.06783,9.78119,10.35447,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,70-74,7.60653,7.32153,7.89153,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,75-79,5.47853,5.18762,5.76944,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,80-84,3.76123,3.4824,4.04007,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,85-89,2.50539,2.27108,2.7397,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,M,90plus,1.67556,1.44606,1.90505,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,lessthan1,62.52497,62.09286,62.95708,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,01-04,61.86061,61.42693,62.29429,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,05-09,58.17359,57.74417,58.60301,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,10-14,53.56403,53.14189,53.98617,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,15-19,48.98609,48.57204,49.40013,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,20-24,44.49595,44.09098,44.90092,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,25-29,40.07592,39.68288,40.46896,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,30-34,35.75234,35.36843,36.13626,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,35-39,31.5581,31.18261,31.93359,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,40-44,27.51975,27.15492,27.88458,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,45-49,23.66516,23.31146,24.01886,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,50-54,20.0109,19.66824,20.35356,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,55-59,16.57929,16.24659,16.912,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,60-64,13.41158,13.0894,13.73377,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,65-69,10.52863,10.21464,10.84262,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,70-74,7.94656,7.63664,8.25648,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,75-79,5.70329,5.39312,6.01347,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,80-84,3.8747,3.5989,4.1505,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,85-89,2.46976,2.24145,2.69807,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000002,F,90plus,1.49687,1.28439,1.70934,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,lessthan1,61.46455,60.96481,61.9643,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,01-04,60.78594,60.28436,61.28752,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,05-09,57.06581,56.5694,57.56222,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,10-14,52.42275,51.93599,52.90951,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,15-19,47.839,47.36342,48.31458,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,20-24,43.36394,42.90107,43.82682,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,25-29,39.00932,38.55851,39.46012,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,30-34,34.75164,34.315,35.18829,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,35-39,30.63955,30.21669,31.06242,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,40-44,26.68295,26.27431,27.09159,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,45-49,22.91615,22.52241,23.3099,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,50-54,19.33254,18.95225,19.71283,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,55-59,15.95275,15.58649,16.31901,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,60-64,12.86153,12.50998,13.21308,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,65-69,10.07964,9.74162,10.41766,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,70-74,7.61442,7.2808,7.94805,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,75-79,5.48575,5.14597,5.82553,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,80-84,3.76269,3.43974,4.08563,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,85-89,2.43862,2.17334,2.70391,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,M,90plus,1.52816,1.2844,1.77193,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,lessthan1,62.10728,61.57134,62.64322,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,01-04,61.41631,60.87888,61.95373,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,05-09,57.79818,57.26756,58.32879,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,10-14,53.26461,52.74542,53.7838,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,15-19,48.76716,48.26029,49.27402,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,20-24,44.32322,43.83012,44.81633,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,25-29,39.95399,39.47329,40.43469,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,30-34,35.68014,35.21099,36.14928,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,35-39,31.53551,31.07695,31.99406,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,40-44,27.54616,27.09962,27.99269,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,45-49,23.71487,23.28377,24.14597,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,50-54,20.07906,19.66032,20.49781,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,55-59,16.65266,16.24587,17.05945,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,60-64,13.48008,13.08595,13.87421,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,65-69,10.58979,10.20895,10.97062,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,70-74,8.00103,7.62719,8.37486,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,75-79,5.74415,5.36871,6.11959,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,80-84,3.90488,3.5594,4.25036,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,85-89,2.46669,2.18217,2.75121,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000003,F,90plus,1.45621,1.19628,1.71614,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,lessthan1,62.79803,62.197,63.39905,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,01-04,62.10922,61.506,62.71244,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,05-09,58.3559,57.75744,58.95435,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,10-14,53.66444,53.07465,54.25422,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,15-19,49.01482,48.4349,49.59474,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,20-24,44.46629,43.89727,45.0353,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,25-29,40.02641,39.47233,40.58049,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,30-34,35.68169,35.14143,36.22196,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,35-39,31.45536,30.9302,31.98053,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,40-44,27.39518,26.88441,27.90594,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,45-49,23.49883,23.00566,23.99199,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,50-54,19.79199,19.31441,20.26957,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,55-59,16.31995,15.85905,16.78084,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,60-64,13.1346,12.6911,13.5781,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,65-69,10.25802,9.83339,10.68264,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,70-74,7.70128,7.28375,8.11881,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,75-79,5.48201,5.06314,5.90087,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,80-84,3.70508,3.31376,4.09641,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,85-89,2.35564,2.03568,2.67561,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,M,90plus,1.41426,1.12963,1.69888,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,lessthan1,61.88381,61.20567,62.56195,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,01-04,61.23346,60.55345,61.91346,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,05-09,57.71757,57.04852,58.38662,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,10-14,53.2895,52.63783,53.94118,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,15-19,48.86211,48.22824,49.49598,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,20-24,44.50588,43.89148,45.12029,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,25-29,40.20729,39.60982,40.80476,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,30-34,35.98141,35.3994,36.56342,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,35-39,31.83252,31.26319,32.40184,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,40-44,27.80321,27.24838,28.35804,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,45-49,23.92847,23.38952,24.46743,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,50-54,20.22688,19.70378,20.74998,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,55-59,16.74239,16.2343,17.25047,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,60-64,13.52033,13.02793,14.01274,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,65-69,10.52356,10.04644,11.00068,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,70-74,7.81903,7.3526,8.28545,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,75-79,5.48911,5.02456,5.95367,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,80-84,3.64754,3.22214,4.07294,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,85-89,2.28933,1.94123,2.63742,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000004,F,90plus,1.42058,1.0963,1.74486,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,lessthan1,61.8311,61.33925,62.32295,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,01-04,61.29581,60.80114,61.79047,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,05-09,57.62507,57.13535,58.11479,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,10-14,53.01002,52.52862,53.49141,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,15-19,48.41281,47.9402,48.88542,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,20-24,43.88305,43.41975,44.34635,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,25-29,39.44846,38.99499,39.90192,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,30-34,35.10885,34.66796,35.54975,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,35-39,30.90565,30.47681,31.33449,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,40-44,26.82618,26.41022,27.24214,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,45-49,22.93695,22.53603,23.33787,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,50-54,19.26363,18.87588,19.65139,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,55-59,15.82527,15.45196,16.19858,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,60-64,12.68566,12.32659,13.04473,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,65-69,9.87555,9.52728,10.22383,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,70-74,7.38609,7.04445,7.72774,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,75-79,5.22697,4.88433,5.56961,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,80-84,3.50209,3.18712,3.81705,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,85-89,2.2064,1.94986,2.46294,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,M,90plus,1.35357,1.11839,1.58875,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,lessthan1,62.30916,61.77273,62.84559,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,01-04,61.69995,61.16118,62.23872,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,05-09,58.0434,57.51033,58.57647,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,10-14,53.44417,52.9204,53.96795,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,15-19,48.85341,48.33932,49.36749,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,20-24,44.34969,43.84681,44.85258,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,25-29,39.93943,39.44772,40.43115,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,30-34,35.60392,35.12288,36.08496,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,35-39,31.36533,30.89427,31.83638,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,40-44,27.28724,26.82726,27.74721,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,45-49,23.36544,22.91849,23.8124,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,50-54,19.65247,19.22162,20.08332,HLE
gregorian-interval/2016-03-31T00:00:00/P3Y,E12000005,F,55-59,16.19191,15.77359,16.61024,HLE
