Period,Code,Sex,Age group,Life Expectancy (LE)_,LE Lower CI_,LE Upper CI_,TransformationType
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,65-69,19.23502,19.18481,19.28523,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,70-74,15.33735,15.28901,15.38568,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,75-79,11.78591,11.74009,11.83172,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,80-84,8.66391,8.61957,8.70825,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,85-89,6.15922,6.11245,6.20599,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,M,90plus,4.32903,4.26569,4.39236,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,lessthan1,83.96967,83.90268,84.03666,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,01-04,83.20857,83.1453,83.27184,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,05-09,79.25168,79.18903,79.31432,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,10-14,74.28334,74.22115,74.34554,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,15-19,69.30897,69.24714,69.3708,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,20-24,64.3586,64.2974,64.41981,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,25-29,59.42291,59.36242,59.48339,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,30-34,54.50656,54.44695,54.56616,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,35-39,49.60521,49.54647,49.66394,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,40-44,44.73521,44.67751,44.7929,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,45-49,39.92318,39.86664,39.97971,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,50-54,35.17,35.11469,35.22531,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,55-59,30.53301,30.47933,30.5867,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,60-64,26.02127,25.96981,26.07274,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,65-69,21.67544,21.62661,21.72427,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,70-74,17.47423,17.42743,17.52103,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,75-79,13.5532,13.50929,13.59711,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,80-84,10.02087,9.97961,10.06213,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,85-89,7.08738,7.0466,7.12816,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000008,F,90plus,4.90312,4.85423,4.952,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,lessthan1,80.14082,80.04983,80.23181,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,01-04,79.46248,79.37736,79.54761,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,05-09,75.51694,75.43276,75.60112,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,10-14,70.536,70.45214,70.61985,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,15-19,65.56736,65.48403,65.65069,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,20-24,60.659,60.57691,60.74108,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,25-29,55.8058,55.72541,55.88619,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,30-34,50.96441,50.88588,51.04295,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,35-39,46.15886,46.08249,46.23522,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,40-44,41.39407,41.32025,41.46789,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,45-49,36.71695,36.64573,36.78816,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,50-54,32.12528,32.05658,32.19398,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,55-59,27.62484,27.55879,27.6909,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,60-64,23.30842,23.24584,23.371,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,65-69,19.1988,19.13992,19.25768,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,70-74,15.27086,15.21437,15.32735,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,75-79,11.71763,11.66427,11.77099,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,80-84,8.53854,8.48733,8.58975,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,85-89,6.0147,5.9615,6.06791,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,M,90plus,4.15903,4.08749,4.23057,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,lessthan1,83.82659,83.74209,83.91108,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,01-04,83.08567,83.00686,83.16449,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,05-09,79.12325,79.04523,79.20128,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,10-14,74.1451,74.06753,74.22268,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,15-19,69.17622,69.09928,69.25316,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,20-24,64.23311,64.15712,64.3091,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,25-29,59.31334,59.23853,59.38814,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,30-34,54.40799,54.33454,54.48144,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,35-39,49.51657,49.44454,49.5886,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,40-44,44.65631,44.58603,44.7266,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,45-49,39.86045,39.79206,39.92884,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,50-54,35.14527,35.07892,35.21161,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,55-59,30.50669,30.44264,30.57075,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,60-64,26.00195,25.94093,26.06297,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,65-69,21.64671,21.58896,21.70446,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,70-74,17.43226,17.37703,17.48749,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,75-79,13.47991,13.42816,13.53166,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,80-84,9.92952,9.88134,9.9777,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,85-89,6.97104,6.92399,7.01809,LE
gregorian-interval/2013-03-31T00:00:00/P3Y,E12000009,F,90plus,4.74649,4.69047,4.80252,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,lessthan1,77.80856,77.67453,77.94259,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,01-04,77.11809,76.99152,77.24466,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,05-09,73.16941,73.04401,73.29481,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,10-14,68.18774,68.06274,68.31275,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,15-19,63.22821,63.1041,63.35232,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,20-24,58.32747,58.20513,58.44981,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,25-29,53.49634,53.37622,53.61647,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,30-34,48.70308,48.5858,48.82036,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,35-39,43.99202,43.87874,44.10531,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,40-44,39.36853,39.26054,39.47652,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,45-49,34.82557,34.72284,34.92831,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,50-54,30.32797,30.22948,30.42646,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,55-59,25.90671,25.81197,26.00145,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,60-64,21.67026,21.57984,21.76068,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,65-69,17.77389,17.68897,17.8588,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,70-74,14.12632,14.04514,14.20751,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,75-79,10.78138,10.70478,10.85797,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,80-84,7.93436,7.85988,8.00884,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,85-89,5.63862,5.55826,5.71898,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,M,90plus,4.00131,3.88556,4.11705,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,lessthan1,81.53216,81.4084,81.65592,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,01-04,80.79956,80.68384,80.91528,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,05-09,76.84596,76.73155,76.96036,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,10-14,71.86454,71.75063,71.97844,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,15-19,66.89407,66.78099,67.00716,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,20-24,61.94954,61.83771,62.06137,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,25-29,57.00718,56.89631,57.11804,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,30-34,52.10061,51.99131,52.2099,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,35-39,47.25821,47.1514,47.36502,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,40-44,42.48115,42.37789,42.58441,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,45-49,37.73398,37.63395,37.83401,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,50-54,33.10333,33.00679,33.19986,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,55-59,28.54038,28.44712,28.63363,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,60-64,24.15885,24.06985,24.24785,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,65-69,19.97993,19.89613,20.06372,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,70-74,15.97006,15.8903,16.04982,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,75-79,12.35748,12.28374,12.43122,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,80-84,9.11397,9.04454,9.18339,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,85-89,6.42147,6.35165,6.49129,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000001,F,90plus,4.51596,4.42755,4.60437,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,lessthan1,78.1515,78.07017,78.23282,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,01-04,77.51759,77.44113,77.59404,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,05-09,73.57113,73.49537,73.6469,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,10-14,68.60032,68.52492,68.67572,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,15-19,63.64598,63.57116,63.72079,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,20-24,58.74926,58.67556,58.82295,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,25-29,53.88604,53.81354,53.95854,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,30-34,49.04955,48.97837,49.12073,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,35-39,44.25883,44.18926,44.32839,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,40-44,39.54701,39.47967,39.61435,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,45-49,34.95644,34.89163,35.02125,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,50-54,30.4788,30.41638,30.54123,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,55-59,26.11673,26.05668,26.17677,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,60-64,21.92838,21.87118,21.98557,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,65-69,18.00381,17.94992,18.05769,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,70-74,14.29236,14.2405,14.34422,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,75-79,10.98339,10.93385,11.03293,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,80-84,8.13098,8.08215,8.17982,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,85-89,5.86296,5.80997,5.91594,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,M,90plus,4.19623,4.12107,4.27138,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,lessthan1,81.74732,81.66987,81.82477,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,01-04,81.08602,81.0139,81.15815,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,05-09,77.13874,77.06742,77.21006,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,10-14,72.16866,72.09779,72.23954,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,15-19,67.20483,67.13452,67.27515,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,20-24,62.26977,62.20031,62.33923,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,25-29,57.33169,57.26288,57.4005,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,30-34,52.41623,52.34822,52.48424,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,35-39,47.55031,47.48349,47.61713,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,40-44,42.75676,42.69176,42.82175,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,45-49,38.03401,37.97097,38.09705,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,50-54,33.38667,33.32551,33.44783,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,55-59,28.83043,28.77125,28.88962,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,60-64,24.43052,24.37396,24.48707,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,65-69,20.24291,20.18964,20.29618,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,70-74,16.25579,16.20509,16.3065,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,75-79,12.60181,12.55437,12.64925,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,80-84,9.34973,9.30487,9.3946,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,85-89,6.6748,6.62973,6.71987,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000002,F,90plus,4.67234,4.61616,4.72852,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,lessthan1,78.68343,78.59026,78.77661,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,01-04,78.0269,77.93912,78.11469,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,05-09,74.08909,74.00224,74.17594,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,10-14,69.12027,69.03388,69.20667,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,15-19,64.15467,64.06879,64.24054,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,20-24,59.25458,59.16996,59.33921,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,25-29,54.39835,54.31508,54.48162,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,30-34,49.58089,49.49938,49.66241,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,35-39,44.80001,44.72055,44.87947,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,40-44,40.10617,40.02954,40.18281,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,45-49,35.47572,35.4018,35.54965,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,50-54,30.92333,30.85189,30.99477,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,55-59,26.44139,26.37232,26.51047,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,60-64,22.18329,22.11736,22.24921,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,65-69,18.19155,18.12937,18.25374,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,70-74,14.44969,14.39003,14.50935,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,75-79,11.07039,11.01381,11.12698,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,80-84,8.15202,8.09695,8.20708,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,85-89,5.77525,5.71656,5.83394,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,M,90plus,4.08751,4.00505,4.16997,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,lessthan1,82.42357,82.33567,82.51147,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,01-04,81.72653,81.64431,81.80875,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,05-09,77.77688,77.69557,77.8582,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,10-14,72.80958,72.72884,72.89033,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,15-19,67.84166,67.76149,67.92183,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,20-24,62.8947,62.81533,62.97406,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,25-29,57.95827,57.87965,58.0369,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,30-34,53.04725,52.96964,53.12487,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,35-39,48.16163,48.08524,48.23803,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,40-44,43.35012,43.27574,43.4245,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,45-49,38.60126,38.52902,38.67351,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,50-54,33.90613,33.83588,33.97638,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,55-59,29.31959,29.25165,29.38753,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,60-64,24.85578,24.79071,24.92086,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,65-69,20.6035,20.54209,20.6649,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,70-74,16.54963,16.49116,16.6081,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,75-79,12.78225,12.72755,12.83695,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,80-84,9.45911,9.40752,9.5107,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,85-89,6.70134,6.64975,6.75292,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000003,F,90plus,4.62721,4.56358,4.69084,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,lessthan1,79.34979,79.25058,79.449,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,01-04,78.72526,78.63288,78.81764,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,05-09,74.78141,74.69001,74.87281,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,10-14,69.81455,69.7237,69.9054,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,15-19,64.85344,64.76326,64.94363,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,20-24,59.95659,59.86785,60.04534,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,25-29,55.09289,55.00565,55.18013,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,30-34,50.25331,50.16795,50.33867,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,35-39,45.44731,45.36411,45.53051,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,40-44,40.6994,40.61888,40.77992,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,45-49,36.03447,35.95672,36.11223,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,50-54,31.43448,31.35918,31.50979,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,55-59,26.95229,26.87961,27.02497,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,60-64,22.6554,22.58615,22.72466,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,65-69,18.58621,18.52083,18.65159,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,70-74,14.75848,14.69571,14.82126,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,75-79,11.27615,11.21631,11.336,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,80-84,8.24359,8.18576,8.30142,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,85-89,5.78642,5.72555,5.84729,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,M,90plus,4.05393,3.96935,4.13851,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,lessthan1,82.92376,82.83037,83.01714,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,01-04,82.24448,82.158,82.33096,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,05-09,78.27849,78.19271,78.36428,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,10-14,73.30079,73.21544,73.38613,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,15-19,68.33214,68.24744,68.41685,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,20-24,63.38073,63.29684,63.46461,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,25-29,58.43018,58.34696,58.51339,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,30-34,53.50751,53.42533,53.58969,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,35-39,48.61775,48.53692,48.69857,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,40-44,43.77682,43.69787,43.85577,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,45-49,38.99582,38.91886,39.07277,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,50-54,34.2965,34.22162,34.37138,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,55-59,29.68729,29.61472,29.75986,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,60-64,25.21825,25.14879,25.28771,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,65-69,20.91231,20.84643,20.9782,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,70-74,16.79006,16.72695,16.85317,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,75-79,12.99343,12.93394,13.05293,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,80-84,9.59069,9.53469,9.64669,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,85-89,6.79031,6.7349,6.84572,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000004,F,90plus,4.68945,4.62176,4.75714,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,lessthan1,78.7715,78.67846,78.86454,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,01-04,78.29487,78.20937,78.38036,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,05-09,74.35398,74.26932,74.43864,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,10-14,69.38905,69.30486,69.47323,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,15-19,64.43312,64.34955,64.5167,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,20-24,59.52059,59.43804,59.60313,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,25-29,54.66106,54.57987,54.74226,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,30-34,49.83135,49.75172,49.91099,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,35-39,45.05271,44.97504,45.13037,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,40-44,40.31789,40.24254,40.39323,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,45-49,35.68797,35.6152,35.76074,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,50-54,31.14151,31.07114,31.21188,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,55-59,26.70624,26.63839,26.77409,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,60-64,22.45893,22.39437,22.52348,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,65-69,18.48506,18.42439,18.54573,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,70-74,14.73807,14.68021,14.79592,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,75-79,11.30441,11.2492,11.35962,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,80-84,8.31371,8.25991,8.36751,LE
gregorian-interval/2014-03-31T00:00:00/P3Y,E12000005,M,85-89,5.87419,5.81687,5.93151,LE
