Period,Code,Sex,age group,Life Expectancy (LE)_,LE Lower CI_,LE Upper CI_,TransformationType
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,60-64,24.89263,24.77646,25.0088,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,65-69,20.63878,20.52844,20.74911,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,70-74,16.59815,16.49394,16.70237,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,75-79,12.86525,12.76645,12.96406,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,80-84,9.54201,9.44874,9.63527,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,85-89,6.68082,6.58787,6.77376,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,N92000002,F,90plus,4.57035,4.45537,4.68532,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,lessthan1,77.05854,76.9633,77.15379,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,01-04,76.31585,76.22521,76.40648,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,05-09,72.36315,72.27331,72.45299,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,10-14,67.39123,67.30181,67.48065,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,15-19,62.42737,62.33848,62.51625,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,20-24,57.55978,57.47264,57.64691,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,25-29,52.73194,52.6465,52.81738,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,30-34,47.98682,47.90353,48.07011,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,35-39,43.30738,43.22679,43.38798,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,40-44,38.70986,38.63252,38.78721,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,45-49,34.26174,34.18861,34.33487,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,50-54,29.89383,29.8242,29.96345,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,55-59,25.59605,25.52935,25.66276,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,60-64,21.45997,21.39628,21.52367,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,65-69,17.56396,17.50371,17.62421,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,70-74,13.98334,13.92598,14.04071,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,75-79,10.70705,10.65176,10.76233,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,80-84,7.95462,7.90061,8.00863,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,85-89,5.73311,5.67453,5.79169,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,M,90plus,4.05798,3.97471,4.14125,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,lessthan1,81.08181,80.99434,81.16928,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,01-04,80.33249,80.25065,80.41433,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,05-09,76.37205,76.29104,76.45305,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,10-14,71.39881,71.31831,71.47932,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,15-19,66.43737,66.3576,66.51714,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,20-24,61.50779,61.42921,61.58637,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,25-29,56.59253,56.51499,56.67006,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,30-34,51.68771,51.61116,51.76426,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,35-39,46.8418,46.76678,46.91681,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,40-44,42.09964,42.02708,42.17219,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,45-49,37.42595,37.35632,37.49558,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,50-54,32.80291,32.73566,32.87017,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,55-59,28.30914,28.24437,28.3739,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,60-64,23.94668,23.8847,24.00866,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,65-69,19.78615,19.72762,19.84468,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,70-74,15.84947,15.79424,15.9047,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,75-79,12.23475,12.18275,12.28674,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,80-84,9.10196,9.05305,9.15088,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,85-89,6.44287,6.39345,6.49228,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,S92000003,F,90plus,4.47396,4.41132,4.53659,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,lessthan1,78.31173,78.18867,78.43479,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,01-04,77.61134,77.49538,77.7273,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,05-09,73.66404,73.54925,73.77883,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,10-14,68.69801,68.58388,68.81214,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,15-19,63.73819,63.62484,63.85153,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,20-24,58.85123,58.73982,58.96264,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,25-29,53.98951,53.8799,54.09911,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,30-34,49.21631,49.10956,49.32305,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,35-39,44.46401,44.36051,44.5675,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,40-44,39.80617,39.70697,39.90536,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,45-49,35.24385,35.14988,35.33783,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,50-54,30.75417,30.6645,30.84384,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,55-59,26.35496,26.26924,26.44069,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,60-64,22.15776,22.07665,22.23888,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,65-69,18.1883,18.11246,18.26413,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,70-74,14.49016,14.41834,14.56198,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,75-79,11.11211,11.04309,11.18113,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,80-84,8.19666,8.12988,8.26345,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,85-89,5.8146,5.74404,5.88516,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,M,90plus,4.04867,3.95141,4.14593,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,lessthan1,82.29823,82.18557,82.41089,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,01-04,81.52126,81.41502,81.6275,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,05-09,77.57155,77.46668,77.67642,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,10-14,72.60223,72.49811,72.70636,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,15-19,67.62736,67.52384,67.73087,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,20-24,62.69428,62.59224,62.79632,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,25-29,57.7762,57.67559,57.87681,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,30-34,52.86747,52.76832,52.96663,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,35-39,48.00156,47.90453,48.0986,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,40-44,43.1655,43.07088,43.26012,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,45-49,38.42327,38.33214,38.5144,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,50-54,33.73913,33.651,33.82726,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,55-59,29.18501,29.10023,29.26978,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,60-64,24.78224,24.70151,24.86298,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,65-69,20.56219,20.48628,20.6381,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,70-74,16.5774,16.50586,16.64893,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,75-79,12.82522,12.75756,12.89287,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,80-84,9.4841,9.42086,9.54733,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,85-89,6.66342,6.60137,6.72548,LE
gregorian-interval/2016-03-31T00:00:00/P3Y,W92000004,F,90plus,4.46284,4.38869,4.537,LE
